omega,forcing_amp,output_i,forcing_j,real,real_ci_low,real_ci_high,imag,imag_ci_low,imag_ci_high,amplitude,amplitude_ci_low,amplitude_ci_high,phase,phase_ci_low,phase_ci_high
6.62679700366597,0.3,x,z,-0.007537113096749461,-0.24230026766946017,0.24703562333121715,-0.08288947832755723,-0.39107402801869423,0.19897350970354483,0.08323144652862746,1.1803737346306986,1.5303911408424913,1.6614766265925862,-45.473105790980654,93.52231477170973
6.62679700366597,0.3,y,x,-0.19053577219833057,-0.46002271391233235,0.10656448164996922,-0.06694834704042163,-0.3605911331538109,0.22675504206097685,0.201955345704586,1.2920069571601047,1.6622333587240636,2.803698834094458,-9.43875624606752,13.058173628462955
6.62679700366597,0.3,y,y,-0.19989420052810847,-0.5050727828041273,0.1054090198959564,-0.11135760491771808,-0.4278117199101957,0.20059779511849482,0.22881915911431505,1.3544330314145885,1.7728106446011127,2.6333279217638146,-29.7238311551706,41.87316137760021
6.62679700366597,0.3,y,z,-0.05709205643171025,-0.3683661952123338,0.2545441575103304,-0.07815461107022632,-0.4015318633957998,0.24242223013177144,0.09678660103103079,1.4092769988915779,1.8195066243697369,2.2017011286260058,-27.35146400429211,54.173582640276756
6.62679700366597,0.3,z,x,0.0880951361690438,-0.14450649962024364,0.3222626746907722,-0.13586681979814144,-0.4153363858813865,0.1336379909409051,0.16192759412374103,1.0674050816893337,1.4279775919403506,0.9955514232094547,-24.4139278217466,28.530996397373354
6.62679700366597,0.3,z,y,-0.083616803430726,-0.3286337834863079,0.1428044449842484,-0.10979343333726446,-0.3341650446125869,0.11165056538658286,0.13800857879116432,1.0804105005807763,1.3526364710690695,2.221669382797832,-27.193491170428988,29.62829169571347
6.62679700366597,0.3,z,z,0.055115903469444,-0.19531072512049663,0.29679968629920284,-0.02355910429513708,-0.3144901522290151,0.282001296000137,0.059939921675309316,1.3160555891929242,1.6383763395604296,0.40394109403058315,-46.69291085040529,68.08421179225596
6.62679700366597,1.0,x,x,-0.09516305568686195,-0.16109062549768072,-0.02873402027007336,0.05056133860407786,-0.007707716197761965,0.10800748771306334,0.10776110675516005,0.293035151904205,0.37762704976941397,-2.6532098163976525,-3.268430221263734,-1.9970809587487457
6.62679700366597,1.0,x,y,-0.2718038881461488,-0.34187640581964446,-0.19739291126054995,-0.019585993807414808,-0.10375293363443633,0.06691679051541932,0.272508650807251,0.4220149577730809,0.536362301374107,3.069657705151802,2.774514632070212,3.4017977718037655
6.62679700366597,1.0,x,z,0.02594506166695706,-0.04912171896500565,0.10815423393382163,0.04443376225098636,-0.02824327838347961,0.12363777670623663,0.051453915814827784,0.3337181527942106,0.44214860588044186,-1.0422960313276735,-24.081319959260345,20.746551686800757
6.62679700366597,1.0,y,x,-0.06105614243396652,-0.14017100839842703,0.019767777506414685,0.013594390387765262,-0.05409640791345352,0.08028926506944359,0.06255125881172793,0.3435076009277024,0.43487471869666106,-2.92251234816852,-38.21223255807782,12.07433575628103
6.62679700366597,1.0,y,y,-0.2859239361586672,-0.3861972410370603,-0.18972566153522577,0.16058803298260257,0.0740869384470502,0.2530525835997313,0.32793446541296484,0.5052041586831674,0.6384964968377118,-2.6298521714029417,-2.9249678189913375,-2.3121293180740823
6.62679700366597,1.0,y,z,0.05495781761693201,-0.036104695605921396,0.15044556210293974,0.027261032212097074,-0.06311989108326455,0.11707789802590488,0.06134758018442909,0.4005606960402197,0.5260099338434759,-0.46047103578921655,-34.95584137664061,21.87562154432881
6.62679700366597,1.0,z,x,-0.013573146158532884,-0.09184000423806582,0.06743726538400535,-0.07523422057554773,-0.1576015040414506,0.007551015863487027,0.07644879490385094,0.37179085716247534,0.475225019525309,1.7492881771745796,-4.744912813246405,9.033127618733717
6.62679700366597,1.0,z,y,-0.07194258773937841,-0.15729164286558373,0.020085510245336217,-0.02749718963795561,-0.1014832756688648,0.04096383195825579,0.07701838331608794,0.35966091923415144,0.4655931485524909,2.776515759354913,-21.82221149727488,17.30888632461506
6.62679700366597,1.0,z,z,0.10144033590198817,0.03800239314031274,0.1686943510655522,0.0791886054998678,0.011898851446622316,0.14581773848935606,0.12868945950979002,0.31972487064749805,0.4109645230173273,-0.6628254391759602,-1.1973865444450675,-0.16720250227840477
