omega,forcing_amp,forcing_direction,output,harmonic,signal_amp,signal_amp_ci_low,signal_amp_ci_high,noise,noise_ci_low,noise_ci_high,snr,snr_ci_low,snr_ci_high,hotelling_T2,hotelling_F,hotelling_p,raw_forced_target_amp,raw_forced_target_amp_ci_low,raw_forced_target_amp_ci_high,ellipse_center_cos,ellipse_center_sin,ellipse_axis_major,ellipse_axis_minor,ellipse_angle_rad
6.62679700366597,0.1,x,y,2,0.33991542231443084,0.2950336402167198,0.38646358254340535,0.3412775139347744,0.3316623533706982,0.350724597137132,1.0105068157895771,0.8715964590304616,1.1579706021830003,0.4832825025831101,0.2378056758742288,0.7890716175128083,0.33991542231443095,0.29562680523321133,0.3824592816164092,0.008202924314369479,0.021071620435243445,0.09201216501446899,0.08112837837251081,3.1242154222340326
6.62679700366597,0.1,x,y,3,0.17037682639720406,0.14999637086331757,0.18975222147702306,0.14228763738953287,0.13853491239207358,0.14616141596726953,1.2172509093277177,1.0628104554382731,1.373586602993434,0.3485142768080777,0.17149115208016522,0.8428059375587553,0.17037682639720406,0.15070437759722802,0.19120068390704467,-0.008424381804827252,-0.005174191696099818,0.045338367588220574,0.040069944789418506,1.3595100347502234
6.62679700366597,0.1,x,y,4,0.05855641609274263,0.051146510541365736,0.06620754100132896,0.05891412297359179,0.05751859645145383,0.06029337853781805,1.0180728843255693,0.8829247182558788,1.156747746827705,0.029136776196621535,0.014337143842782025,0.9857684107702637,0.058556416092742654,0.05114422291922103,0.0661892199598644,-0.0008590724535320701,-0.0005056712759870322,0.01508866393464348,0.014762212225223847,2.012871983152835
6.62679700366597,0.1,x,z,1,0.560106179333999,0.4875276466024843,0.6350081744414129,0.5225178458313091,0.5094072521971642,0.5357949884540815,1.0857485758515748,0.9377498509737332,1.2475986223660045,2.3120521950398705,1.1376764769243808,0.32716271207243564,0.5601061793339992,0.4834766695881881,0.6370122040818704,-0.06700043541199055,0.046526235025495015,0.15343470331983713,0.13243066220533609,1.4055187040182326
6.62679700366597,0.1,x,z,2,0.20846273302816348,0.1838725101871404,0.23524856424590512,0.23246081992115986,0.22767359457452177,0.23707860079102322,0.9089563132812952,0.7997598004084321,1.0289841238160702,1.7393447172445842,0.8558680354695573,0.4298725931711712,0.20846273302816343,0.18349457627025256,0.23445519747908988,-0.005346127328134098,0.027529321886318753,0.055425605887403265,0.04869117103740167,1.283179521027444
6.62679700366597,0.1,x,z,3,0.13537051229810268,0.11794560440502937,0.15234436295296894,0.14069106189307218,0.13709852214059318,0.14424090294554548,0.9721450768027403,0.8392802500270892,1.108859013681488,0.18337692232734323,0.09023308876424825,0.9138379504993206,0.13537051229810237,0.11813220308813588,0.15320676105868072,0.0032063422664342163,-0.004597054930263166,0.0358801549589149,0.032800289666659675,0.941133664119083
6.62679700366597,0.1,x,z,4,0.05470360809824833,0.04869078653717203,0.06055501328061878,0.058028317922463546,0.05644493632907121,0.0596399913959195,0.9645277853064194,0.8486151759208806,1.0968172778586638,7.312008123326586,3.597972251160701,0.03323858156279402,0.05470360809824783,0.04861905955951429,0.06070889943051922,-0.01346895613527941,-0.002637569779623614,0.013435923536328599,0.01283206104549982,1.7849026781904258
6.62679700366597,0.1,y,x,1,0.5349212972204694,0.4646175473962086,0.6123869743456335,0.5165861527560094,0.5029083815624353,0.5302361543739047,1.054751200061665,0.902186140400035,1.2135096599011082,0.022324135393161568,0.01098489201885728,0.989077146132807,0.5349212972204695,0.462860714827349,0.6121352191009135,-0.00875305892362391,0.0007856513898949324,0.15338817991084713,0.12177347875414452,-2.8946456777383833
6.62679700366597,0.1,y,x,2,0.19300364772093834,0.1716530042993506,0.21619015372584272,0.20576803548715616,0.19999185915735845,0.21144105831301283,0.9559111463262003,0.8433138977055368,1.0691535711155322,0.052936583698859466,0.026048160232772115,0.9742988228974692,0.19300364772093836,0.17140730077401053,0.21492842663811632,-0.004087515082256857,0.001007492018265256,0.05187691909426206,0.04363900603425476,1.9898351993288033
6.62679700366597,0.1,y,x,3,0.06331150188043717,0.05471556017840179,0.07194759437692434,0.06482462151058183,0.06295774897172539,0.06663584706316504,0.9894122027659733,0.855703443141389,1.1259256209280997,1.2105180719871038,0.59565174970794,0.5543264991151198,0.06331150188043717,0.054998857801638976,0.07235468830096618,-0.0026912455234550502,-0.005468749476089251,0.01850967492595757,0.013799906721624799,2.424969445075767
6.62679700366597,0.1,y,x,4,0.02478878734843903,0.022275535070356386,0.02733730819940611,0.021377997608823023,0.020814978450814987,0.021943169987678972,1.1718857585432774,1.0500704052914716,1.2985927487816447,1.7481995113403126,0.8602251563738047,0.42805389097585533,0.02478878734843902,0.022248274999488962,0.027240073149422835,-0.0011460429003259697,0.0025870236909737495,0.006693972959658493,0.005294493389727936,-2.3813587383131813
6.62679700366597,0.1,y,y,1,0.6416497871775737,0.5508585490492562,0.7315036030540022,0.6189281890341689,0.602807542776672,0.6352773285891505,1.0552085869051855,0.9067147124601871,1.204990830404658,0.019880732868199698,0.009782582839907787,0.9902666391586734,0.6416497871775739,0.5571510703467677,0.7342798116386938,-0.007351682618678216,0.006543328463502409,0.18369337592452734,0.14612151280340388,2.803352870007234
6.62679700366597,0.1,y,y,2,0.3230781403711921,0.28846981848379155,0.3606058946599797,0.3412775139347744,0.33161429520921054,0.3508566316340399,0.9658548470572693,0.8501432364004786,1.0875389806669997,0.04533195456445296,0.02230619986504828,0.9779485883818946,0.3230781403711922,0.28694900899597725,0.35875702591323905,-0.0018735417114406224,0.006339321935570765,0.08642963196512404,0.07338147704086682,1.02422427204509
6.62679700366597,0.1,y,y,3,0.1414922087857493,0.12122362783054039,0.16007651661570677,0.14228763738953287,0.13842238865976217,0.14640078349524951,1.00702009549074,0.8721670611302814,1.1595515658672577,1.0170947272802595,0.5004751832648896,0.6086704937369904,0.14149220878574933,0.1217261843649668,0.16076826742964245,-0.012688080820910667,-0.0002468474764438346,0.04114809224952281,0.03141351988121355,1.3429215901922193
6.62679700366597,0.1,y,y,4,0.06609986535199788,0.059136907049135136,0.07309443987235684,0.05891412297359179,0.05762836352878984,0.060230584889452835,1.1322205303645412,1.0106140530269068,1.2704066353996568,2.08174610497031,1.0243512580012637,0.36502444404226675,0.06609986535199788,0.0593819296601515,0.07318174868652115,0.006581867989997752,0.005453653873252713,0.017368434765695853,0.014837404212707475,2.5288080116763725
