omega,amplitude,output,forcing_direction,odd_l2,even_l2,odd_over_a_l2,two_even_over_a2_l2,odd_unexpected_harmonic_ratio,even_unexpected_harmonic_ratio
41.23033561679026,0.04,2,2,0.13052230600376283,0.2107229596372523,3.2630576500940704,263.40369954656535,0.8911229453522322,0.34316059121397413
41.23033561679026,0.02,0,2,0.9750126509127646,1.600411998952454,48.75063254563824,8002.05999476227,0.9933160357335079,0.07617149844460727
41.23033561679026,0.02,1,2,0.9731921253597413,1.6042585574349943,48.65960626798709,8021.292787174972,0.9901807394919667,0.10685346663568118
41.23033561679026,0.02,2,2,0.15415359136600995,0.2628732972911654,7.707679568300499,1314.3664864558277,0.9066469585575838,0.31048667767900195
41.23033561679026,0.01,0,2,0.9995051266214895,1.5953063752808079,99.95051266214895,31906.127505616172,0.9938397337281479,0.03748371418492795
41.23033561679026,0.01,1,2,0.9939202943387614,1.5972118873846597,99.39202943387613,31944.23774769319,0.9729635765563593,0.05007930989130584
41.23033561679026,0.01,2,2,0.11423279958140681,0.21926074506709672,11.423279958140688,4385.214901341935,0.8710603878784778,0.3065420932089168
41.23033561679026,0.005,0,2,0.7867421585949128,1.5806307314641832,157.3484317189826,126450.4585171347,0.9907581221998539,0.06399102880158034
41.23033561679026,0.005,1,2,0.7975118907708164,1.5825767304078617,159.50237815416327,126606.13843262893,0.9801300037669106,0.08910306060500608
41.23033561679026,0.005,2,2,0.1417601109378088,0.24296356084808818,28.352022187561754,19437.08486784705,0.9126603946715143,0.3285713132928964
49.53530760240312,0.08,0,2,1.1166199938524553,1.6967868232995182,13.957749923155696,530.2458822810995,0.9864204588442677,0.057389233201599665
49.53530760240312,0.08,1,2,1.1177610803473697,1.7075056488036988,13.972013504342122,533.5955152511558,0.987837623202236,0.06858279323401
49.53530760240312,0.08,2,2,0.16347981165384165,0.27239513636508106,2.0434976456730203,85.12348011408787,0.9398735466214563,0.2697358816700608
49.53530760240312,0.04,0,2,1.1679031611959032,1.6643103683398897,29.19757902989758,2080.387960424862,0.9965928811669083,0.05326257972811863
49.53530760240312,0.04,1,2,1.1644289049049754,1.6510567248517605,29.11072262262438,2063.8209060647005,0.9987932807379887,0.055982077587777
